,M
9183,0.18664478
9184,0.15599343
9185,0.07662835
9186,0.21018063
9187,0.08593322
9188,0.2846196
9189,0.3245758
9190,0.15380405
9191,0.053639848
9192,-0.3076081
9193,-0.42857143
9194,-0.5112206
9195,-0.4668856
9196,-0.4209086
9197,-0.25287357
9198,0.03557745
9199,-0.026272578
9200,0.068418175
9201,0.09797482
9202,-0.06622879
9203,-0.060755335
9204,-0.033388067
9205,-0.20689656
9206,-0.3738369
9207,-0.5051998
9208,-0.5511768
9209,-0.35194308
9210,-0.0038314175
9211,0.17898194
9212,0.20963328
9213,0.12807882
9214,0.099616855
9215,0.10892173
9216,0.23481117
9217,0.30487138
9218,0.3366174
9219,0.35249043
9220,0.3705528
9221,0.25396827
9222,0.1532567
9223,0.25232622
9224,0.27203065
9225,0.25396827
9226,-0.05692392
9227,-0.2846196
9228,-0.30432403
9229,-0.2857143
9230,-0.17077176
9231,-0.027914613
9232,0.16858238
9233,0.13300492
9234,0.136289
9235,0.23371647
9236,0.2736727
9237,0.242474
9238,0.26819924
9239,0.20087576
9240,-0.12260536
9241,-0.394636
9242,-0.44006568
9243,-0.26710454
9244,-0.07553366
9245,0.11439519
9246,0.16748768
9247,0.07553366
9248,0.15599343
9249,0.19594964
9250,0.33004925
9251,0.3207444
9252,0.37712097
9253,0.4559387
9254,0.46414888
9255,0.08757526
9256,-0.079912424
9257,0.03557745
9258,-0.100164205
9259,0.119868636
9260,-0.25396827
9261,-0.6600985
9262,-0.515052
9263,-0.47728518
9264,-0.19923371
9265,0.10071155
9266,0.11111111
9267,-0.05199781
9268,-0.08155446
9269,0.08155446
9270,0.10509031
9271,0.1543514
9272,0.20087576
9273,-0.0060207993
9274,-0.15270936
9275,-0.166393
9276,-0.20470718
9277,-0.06294472
9278,-0.046524357
9279,-0.04761905
9280,0.0065681445
9281,0.015873017
9282,0.044334974
9283,0.033388067
9284,0.11548988
9285,0.21455939
9286,0.3136289
9287,0.35303777
9288,0.2824302
9289,0.25013682
9290,0.26436782
9291,0.2353585
9292,0.35139573
9293,0.09688013
9294,-0.31198686
9295,-0.49808428
9296,-0.63711
9297,-0.515052
9298,-0.38423645
9299,-0.2364532
9300,-0.17405583
9301,-0.25232622
9302,-0.2304324
9303,-0.14449918
9304,-0.03776683
9305,-0.05692392
9306,-0.16310892
9307,-0.25342092
9308,-0.3738369
9309,-0.37547892
9310,-0.22167487
9311,-0.03667214
9312,0.11767925
9313,0.12534209
9314,0.0771757
9315,0.067870826
9316,0.09031199
9317,0.16967706
9318,0.19321291
9319,0.22769567
9320,0.2966612
9321,0.2616311
9322,0.19868638
9323,0.19813903
9324,0.17350848
9325,0.31089216
9326,0.27750412
9327,-0.08812261
9328,-0.20799124
9329,-0.21401204
9330,-0.06622879
9331,0.10837439
9332,0.272578
9333,0.112753145
9334,-0.17952928
9335,-0.013136289
9336,0.057471264
9337,0.25342092
9338,0.42583472
9339,0.105637655
9340,-0.09797482
9341,-0.17077176
9342,-0.2484948
9343,-0.1532567
9344,-0.1423098
9345,-0.10235359
9346,-0.054187194
9347,-0.016967706
9348,-0.018062398
9349,-0.079912424
9350,-0.04269294
9351,-0.024630541
9352,0.03667214
9353,0.22714832
9354,0.23809524
9355,0.22331691
9356,0.26819924
9357,0.28845102
9358,0.44006568
9359,0.2545156
9360,-0.18390805
9361,-0.46633825
9362,-0.4838533
9363,-0.27695677
9364,-0.11548988
9365,0.0831965
9366,0.18609743
9367,0.03886152
9368,-0.0038314175
9369,0.08757526
9370,0.19376026
9371,0.074986316
9372,-0.12972085
9373,-0.334428
9374,-0.43021345
9375,-0.4619595
9376,-0.3355227
9377,-0.13355227
9378,0.008757526
9379,-0.012588943
9380,-0.12753147
9381,-0.105637655
9382,-0.066776134
9383,-0.08757526
9384,-0.04269294
9385,0.07060755
9386,0.1532567
9387,0.1954023
9388,0.24356869
9389,0.3125342
9390,0.35303777
9391,0.46305418
9392,0.30377668
9393,-0.11658456
9394,-0.3004926
9395,-0.23262179
9396,-0.02134647
9397,0.01532567
9398,0.07553366
9399,0.1012589
9400,0.0711549
9401,0.09031199
9402,0.17405583
9403,0.21948549
9404,0.12151067
9405,-0.07936508
9406,-0.23207444
9407,-0.29173508
9408,-0.39408866
9409,-0.3546798
9410,-0.16967706
9411,0.0032840723
9412,0.106732346
9413,0.10509031
9414,0.113300495
9415,0.16256158
9416,0.074986316
9417,0.120415986
9418,0.20032841
9419,0.17296115
9420,0.08374384
9421,-0.014778325
9422,0.033388067
9423,0.099616855
9424,0.111658454
9425,-0.2304324
9426,-0.54132456
9427,-0.561029
9428,-0.4050356
9429,-0.20963328
9430,-0.15544608
9431,-0.020251779
9432,0.03448276
9433,0.031746034
9434,0.066776134
9435,0.136289
9436,0.094143406
9437,-0.05692392
9438,-0.25232622
9439,-0.37438422
9440,-0.34154353
9441,-0.30213463
9442,-0.14066777
9443,0.10344828
9444,0.25013682
9445,0.30432403
9446,0.23864259
9447,0.19266558
9448,0.13847838
9449,0.1543514
9450,0.22386426
9451,0.28516695
9452,0.20361248
9453,0.1532567
9454,0.20580186
9455,0.20689656
9456,0.23918992
9457,0.00711549
9458,-0.35632184
9459,-0.44116038
9460,-0.3957307
9461,-0.22769567
9462,-0.12588944
9463,0.024083197
9464,0.13355227
9465,0.18226601
9466,0.2785988
9467,0.36945814
9468,0.42966613
9469,0.28680897
9470,0.02846196
9471,-0.1773399
9472,-0.25013682
9473,-0.21729611
9474,-0.18992884
9475,-0.06294472
9476,0.09688013
9477,0.08866995
9478,0.05692392
9479,0.13902572
9480,0.20634921
9481,0.25342092
9482,0.35030103
9483,0.49753696
9484,0.6113848
9485,0.54132456
9486,0.34154353
9487,0.29337713
9488,0.3546798
9489,0.15982485
9490,-0.24685277
9491,-0.5281883
9492,-0.48768473
9493,-0.26272577
9494,-0.14997263
9495,-0.098522164
9496,-0.08483853
9497,-0.1012589
9498,-0.048166394
9499,-0.02134647
9500,0.0
9501,-0.074438974
9502,-0.31636563
9503,-0.5342091
9504,-0.54022986
9505,-0.4729064
9506,-0.33990148
9507,-0.17186645
9508,-0.074986316
9509,-0.016967706
9510,0.07170224
9511,0.11384784
9512,0.039956212
9513,0.040503558
9514,0.12698413
9515,0.26382047
9516,0.31472358
9517,0.31472358
9518,0.2824302
9519,0.28735632
9520,0.44116038
9521,0.29392448
9522,-0.21237001
9523,-0.46962234
9524,-0.44225505
9525,-0.31308156
9526,-0.2966612
9527,-0.27750412
9528,-0.1954023
9529,-0.16420361
9530,-0.13793103
9531,-0.11001642
9532,-0.0952381
9533,-0.1652983
9534,-0.3957307
9535,-0.5703339
9536,-0.4800219
9537,-0.33497536
9538,-0.19759168
9539,0.01532567
9540,0.16694035
9541,0.14285715
9542,0.16310892
9543,0.21455939
9544,0.18007663
9545,0.1423098
9546,0.24575807
9547,0.35303777
9548,0.38752052
9549,0.29228243
9550,0.2413793
9551,0.20908593
9552,0.18281336
9553,-0.16146688
9554,-0.47947454
9555,-0.5320197
9556,-0.3957307
9557,-0.13081555
9558,-0.039956212
9559,0.043240286
9560,0.14504652
9561,0.24958949
9562,0.4148878
9563,0.42911878
9564,0.41269842
9565,0.272578
9566,0.023535851
9567,-0.1472359
9568,-0.14504652
9569,-0.08648057
9570,-0.11439519
9571,-0.08045977
9572,0.050355773
9573,0.093048714
9574,0.09688013
9575,0.12205802
9576,0.15982485
9577,0.16584565
9578,0.19102353
9579,0.25396827
9580,0.2074439
9581,0.18555008
9582,0.21620142
9583,0.29885057
9584,0.1844554
9585,-0.22003284
9586,-0.47619048
9587,-0.49370554
9588,-0.2977559
9589,-0.1833607
9590,-0.21018063
9591,-0.15270936
9592,0.05090312
9593,0.22331691
9594,0.30706075
9595,0.31472358
9596,0.1784346
9597,-0.106185004
9598,-0.26272577
9599,-0.35741654
9600,-0.24904214
9601,-0.099616855
9602,-0.07772304
9603,-0.039408866
9604,0.013136289
9605,0.08538588
9606,0.042145595
9607,0.022988506
9608,0.113300495
9609,0.18117131
9610,0.20032841
9611,0.21291736
9612,0.25013682
9613,0.18664478
9614,0.25232622
9615,0.23700054
9616,-0.16967706
9617,-0.48166394
9618,-0.50574714
9619,-0.27805144
9620,-0.19759168
9621,-0.2703886
9622,-0.2605364
9623,-0.14285715
9624,-0.00711549
9625,0.021893814
9626,-0.05473454
9627,-0.17624521
9628,-0.3316913
9629,-0.43842363
9630,-0.43623427
9631,-0.27586207
9632,-0.17077176
9633,-0.19102353
9634,-0.087027915
9635,0.08648057
9636,0.11713191
9637,0.09195402
9638,0.124794744
9639,0.26710454
9640,0.3738369
9641,0.38204706
9642,0.332786
9643,0.32840723
9644,0.34099618
9645,0.3136289
9646,0.06458675
9647,-0.29118773
9648,-0.4958949
9649,-0.47837985
9650,-0.25123152
9651,-0.1784346
9652,-0.22386426
9653,-0.093596056
9654,0.21182266
9655,0.36234263
9656,0.35084838
9657,0.29282978
9658,0.17460318
9659,-0.016967706
9660,-0.113300495
9661,-0.062397372
9662,0.025177887
9663,0.011494253
9664,0.03065134
9665,0.09140668
9666,0.1412151
9667,0.11384784
9668,0.12205802
9669,0.20197044
9670,0.3475643
9671,0.46141216
9672,0.49644226
9673,0.48877943
9674,0.45046523
9675,0.45922276
9676,0.29885057
9677,-0.14395183
9678,-0.48768473
9679,-0.5112206
9680,-0.27422002
9681,-0.2413793
9682,-0.34811166
9683,-0.26874658
9684,-0.08648057
9685,0.11056376
9686,0.13081555
9687,0.039408866
9688,-0.08976464
9689,-0.1954023
9690,-0.2474001
9691,-0.21674877
9692,-0.06568144
9693,-0.0005473454
9694,-0.0010946908
9695,-0.0016420361
9696,0.0771757
9697,0.06130268
9698,-0.02736727
9699,0.015873017
9700,0.13957307
9701,0.22550629
9702,0.22550629
9703,0.20634921
9704,0.22824302
9705,0.20415983
9706,0.07553366
9707,-0.26600984
9708,-0.54570335
9709,-0.5358511
9710,-0.334428
9711,-0.3004926
9712,-0.3689108
9713,-0.3459223
9714,-0.21127531
9715,0.057471264
9716,0.13409962
9717,0.04378763
9718,0.015873017
9719,0.013683635
9720,0.033388067
9721,0.03667214
9722,-0.067870826
9723,-0.1472359
9724,-0.16475096
9725,-0.10454296
9726,-0.020799125
9727,-0.067870826
9728,-0.08648057
9729,0.04269294
9730,0.18226601
9731,0.21729611
9732,0.18390805
9733,0.17624521
9734,0.21674877
9735,0.32621783
9736,0.20525451
9737,-0.15544608
9738,-0.27640942
9739,-0.21291736
9740,-0.08155446
9741,-0.13902572
9742,-0.2353585
9743,-0.14176245
9744,0.073891625
9745,0.28297755
9746,0.27422002
9747,0.14340448
9748,0.1291735
9749,0.21237001
9750,0.26874658
9751,0.19485496
9752,0.06458675
9753,-0.031198686
9754,-0.019704433
9755,-0.033935413
9756,-0.13464697
9757,-0.18226601
9758,-0.10344828
9759,0.081007116
9760,0.18500273
9761,0.13355227
9762,0.14395183
9763,0.1724138
9764,0.21291736
9765,0.2545156
9766,-0.030103996
9767,-0.28024083
9768,-0.32785988
9769,-0.20525451
9770,-0.1291735
9771,-0.27422002
9772,-0.30377668
9773,-0.1182266
9774,0.08538588
9775,0.04488232
9776,-0.11384784
9777,-0.1122058
9778,-0.031746034
9779,0.0021893815
9780,-0.044334974
9781,-0.11056376
9782,-0.14285715
9783,-0.09797482
9784,0.05692392
9785,0.1122058
9786,0.05090312
9787,0.08866995
9788,0.196497
9789,0.31746033
9790,0.29994527
9791,0.25396827
9792,0.33935413
9793,0.43240285
9794,0.43404487
9795,0.27312535
9796,-0.018062398
9797,-0.112753145
9798,-0.0831965
9799,-0.010399562
9800,-0.08812261
9801,-0.14066777
9802,-0.013683635
9803,0.18992884
9804,0.25779969
9805,0.02846196
9806,-0.09085933
9807,-0.031746034
9808,0.0952381
9809,0.024630541
9810,-0.13464697
9811,-0.166393
9812,-0.035030104
9813,-0.007662835
9814,-0.12588944
9815,-0.22495896
9816,-0.07881773
9817,0.10782704
9818,0.12588944
9819,0.09742748
9820,0.22003284
9821,0.41817185
9822,0.41817185
9823,0.41434044
9824,0.27531472
9825,-0.10344828
9826,-0.2703886
9827,-0.26546252
9828,-0.24083197
9829,-0.32621783
9830,-0.49917898
9831,-0.41817185
9832,-0.1904762
9833,-0.16091955
9834,-0.334428
9835,-0.35905856
9836,-0.081007116
9837,0.06349207
9838,0.01642036
9839,-0.07334428
9840,0.0021893815
9841,0.07662835
9842,0.040503558
9843,-0.03284072
9844,-0.120415986
9845,-0.10399562
9846,-0.01642036
9847,0.053639848
9848,0.06349207
9849,0.119321294
9850,0.18117131
9851,0.2676519
9852,0.27805144
9853,0.26327312
9854,0.032293376
9855,-0.14942528
9856,-0.14285715
9857,-0.068418175
9858,-0.18664478
9859,-0.42364532
9860,-0.45374933
9861,-0.31527093
9862,-0.29337713
9863,-0.41269842
9864,-0.41379312
9865,-0.113300495
9866,0.1603722
9867,0.15654078
9868,0.16803503
9869,0.23262179
9870,0.28133553
9871,0.20197044
9872,0.100164205
9873,0.111658454
9874,0.17952928
9875,0.21565408
9876,0.21893816
9877,0.2413793
9878,0.29392448
9879,0.2835249
9880,0.22331691
9881,0.16967706
9882,0.18719211
9883,0.07006021
9884,-0.17022441
9885,-0.20361248
9886,-0.111658454
9887,-0.041050903
9888,-0.10837439
9889,-0.23864259
9890,-0.1954023
9891,-0.14887795
9892,-0.1472359
9893,-0.13957307
9894,-0.06622879
9895,0.14176245
9896,0.26546252
9897,0.20853859
9898,0.25396827
9899,0.30925015
9900,0.2966612
9901,0.21674877
9902,0.24083197
9903,0.25998905
9904,0.2484948
9905,0.22605364
9906,0.2025178
9907,0.21893816
9908,0.22879037
9909,0.14668857
9910,0.13245758
9911,0.17077176
9912,0.15818281
9913,-0.033388067
9914,-0.23207444
9915,-0.20361248
9916,-0.2074439
9917,-0.27422002
9918,-0.38423645
9919,-0.3908046
9920,-0.35522714
9921,-0.29064038
9922,-0.22003284
9923,-0.2413793
9924,-0.20306513
9925,-0.08866995
9926,-0.0591133
9927,-0.07060755
9928,-0.055829227
9929,-0.024630541
9930,-0.040503558
9931,-0.029009305
9932,0.06294472
9933,0.015873017
9934,0.0010946908
9935,0.014778325
9936,-0.0952381
9937,-0.087027915
9938,-0.10946908
9939,-0.09906951
9940,-0.021893814
9941,0.051450465
9942,0.043240286
9943,-0.10399562
9944,-0.15380405
9945,-0.08210181
9946,-0.12698413
9947,-0.18828681
9948,-0.23973727
9949,-0.23097976
9950,-0.21127531
9951,-0.23590586
9952,-0.20361248
9953,-0.14176245
9954,-0.020251779
9955,0.057471264
9956,0.09140668
9957,0.1423098
9958,0.13409962
9959,0.17350848
9960,0.15654078
9961,0.08374384
9962,0.04159825
9963,-0.021893814
9964,-0.020799125
9965,-0.02134647
9966,-0.067870826
9967,-0.060207993
9968,0.029009305
9969,0.05692392
9970,0.013683635
9971,0.08648057
9972,0.10946908
9973,0.023535851
9974,0.026819924
9975,-0.023535851
9976,-0.061850026
9977,-0.13245758
9978,-0.16694035
9979,-0.08593322
9980,-0.07881773
9981,-0.09906951
9982,-0.09140668
9983,-0.03667214
9984,0.0010946908
9985,0.0
9986,0.074438974
9987,0.11713191
9988,0.12260536
9989,0.13136289
9990,0.12753147
9991,0.098522164
9992,0.01532567
9993,0.09797482
9994,0.12807882
9995,0.026272578
9996,0.04871374
9997,0.16201423
9998,0.23097976
9999,0.21072797
10000,0.2025178
10001,0.19704433
10002,0.093596056
10003,0.068418175
10004,0.02846196
10005,-0.042145595
10006,-0.079912424
10007,-0.15708812
10008,-0.1351943
10009,-0.024630541
10010,-0.10946908
10011,-0.15051998
10012,-0.017515052
10013,0.11603722
10014,0.1012589
10015,0.14066777
10016,0.11713191
10017,0.02846196
10018,0.045429666
10019,-0.00711549
10020,0.0010946908
10021,-0.0060207993
10022,-0.074986316
10023,-0.08374384
10024,-0.04269294
10025,0.018609744
10026,-0.053092502
10027,-0.014778325
10028,0.044334974
10029,0.07553366
10030,0.019704433
10031,-0.00821018
10032,-0.019704433
10033,-0.07936508
10034,-0.09797482
10035,-0.16201423
10036,-0.16694035
10037,-0.21620142
10038,-0.1543514
10039,-0.107279696
10040,-0.11056376
10041,-0.039956212
10042,-0.02736727
10043,0.03776683
10044,0.07881773
10045,0.0651341
10046,0.019704433
10047,-0.010399562
10048,0.0027367268
10049,-0.048166394
10050,-0.038314175
10051,0.019704433
10052,0.10399562
10053,0.14778325
10054,0.15051998
10055,0.22386426
10056,0.13191023
10057,0.08374384
10058,0.07170224
10059,0.13081555
10060,0.029009305
10061,-0.033935413
10062,-0.10837439
10063,-0.13081555
10064,-0.1954023
10065,-0.19321291
10066,-0.19157088
10067,-0.16420361
10068,-0.07060755
10069,-0.0032840723
10070,0.02736727
10071,0.02736727
10072,0.05692392
10073,0.052545156
10074,0.11439519
10075,0.13136289
10076,0.11494253
10077,0.036124796
10078,0.068418175
10079,0.012041599
10080,0.0021893815
10081,-0.06896552
10082,-0.045429666
10083,-0.024083197
10084,-0.07060755
10085,0.03065134
10086,0.01423098
10087,0.10946908
10088,0.04269294
10089,0.10399562
10090,0.053092502
10091,0.036124796
10092,-0.16858238
10093,-0.15216202
10094,-0.1833607
10095,-0.19594964
10096,-0.23809524
10097,-0.272578
10098,-0.2835249
10099,-0.21674877
10100,-0.23207444
10101,-0.20525451
10102,-0.14559387
10103,-0.09797482
10104,-0.033935413
10105,-0.01423098
10106,0.04761905
10107,0.118773945
10108,0.12862617
10109,0.18719211
10110,0.24904214
10111,0.22879037
10112,0.18609743
10113,0.08429119
10114,0.098522164
10115,-0.025177887
10116,-0.040503558
10117,-0.030103996
10118,0.0032840723
10119,-0.12151067
10120,0.03776683
10121,-0.027914613
10122,0.0651341
10123,-0.0038314175
10124,-0.018062398
10125,-0.05473454
10126,0.047071703
10127,0.057471264
10128,0.024630541
10129,0.04159825
10130,0.07662835
10131,0.08976464
10132,-0.07772304
10133,-0.019157087
10134,-0.1543514
10135,-0.16091955
10136,-0.23918992
10137,-0.16912971
10138,-0.19923371
10139,-0.19704433
10140,-0.06732348
10141,0.1412151
10142,0.12315271
10143,0.13793103
10144,0.16256158
10145,0.21401204
10146,0.12972085
10147,0.11548988
10148,0.13409962
10149,0.05528188
10150,0.062397372
10151,-0.012588943
10152,0.00711549
10153,-0.10180624
10154,-0.081007116
10155,-0.21291736
10156,-0.0591133
10157,-0.196497
10158,-0.1302682
10159,-0.07772304
10160,0.05473454
10161,0.13191023
10162,0.094143406
10163,0.23207444
10164,0.18883416
10165,0.22276957
10166,0.13355227
10167,0.12862617
10168,0.11111111
10169,0.11713191
10170,0.03557745
10171,0.09031199
10172,0.0049261083
10173,0.037219487
10174,-0.1012589
10175,-0.03667214
10176,-0.15873016
10177,0.03776683
10178,-0.14395183
10179,0.03886152
10180,-0.05473454
10181,0.08374384
10182,-0.07279693
10183,-0.012588943
10184,-0.13300492
10185,-0.087027915
10186,-0.21784346
10187,-0.13409962
10188,-0.16256158
10189,-0.15763547
10190,-0.15270936
10191,-0.113300495
10192,-0.13574165
10193,-0.1122058
10194,-0.06568144
10195,0.09633279
10196,0.11658456
10197,0.2413793
10198,0.2484948
10199,0.29118773
10200,0.19923371
10201,0.1351943
10202,0.0591133
10203,-0.01532567
10204,0.0005473454
10205,-0.018609744
10206,0.015873017
10207,-0.015873017
10208,-0.016967706
10209,-0.048166394
10210,-0.03776683
10211,-0.05199781
10212,-0.057471264
10213,-0.039408866
10214,-0.012041599
10215,-0.0054734536
10216,0.16201423
10217,0.018609744
10218,0.1954023
10219,0.073891625
10220,0.092501365
10221,0.07006021
10222,0.10946908
10223,-0.019704433
10224,-0.0065681445
10225,-0.11713191
10226,-0.12151067
10227,-0.10399562
10228,0.0038314175
10229,0.03667214
10230,0.12862617
10231,0.024630541
10232,0.14285715
10233,0.11111111
10234,0.13902572
10235,0.16748768
10236,0.11767925
10237,0.124794744
10238,0.066776134
10239,0.009304872
10240,-0.01423098
10241,-0.100164205
10242,-0.08976464
10243,-0.14285715
10244,-0.11548988
10245,-0.043240286
10246,-0.11439519
10247,-0.053092502
10248,-0.09469075
10249,-0.08812261
10250,-0.03284072
10251,0.011494253
10252,-0.027914613
10253,0.054187194
10254,0.07060755
10255,0.06896552
10256,0.009304872
10257,0.02134647
10258,-0.019704433
10259,0.0038314175
10260,-0.049808428
10261,-0.0005473454
10262,0.037219487
10263,-0.02736727
10264,-0.025177887
10265,0.016967706
10266,-0.02846196
10267,0.019157087
10268,0.01642036
10269,0.026819924
10270,0.023535851
10271,-0.017515052
10272,0.06951286
10273,0.09742748
10274,0.0831965
10275,0.04378763
10276,0.11548988
10277,0.13738368
10278,0.11548988
10279,0.0032840723
10280,-0.0049261083
10281,0.013683635
10282,0.027914613
10283,0.08976464
10284,0.038314175
10285,0.053092502
10286,0.06896552
10287,0.03667214
10288,0.018609744
10289,0.017515052
10290,0.049808428
10291,0.037219487
10292,0.03065134
10293,0.053639848
10294,0.011494253
10295,-0.042145595
10296,-0.03065134
10297,-0.08757526
10298,-0.0771757
10299,-0.056376573
10300,-0.11713191
10301,-0.05801861
10302,-0.024083197
10303,0.04597701
10304,-0.010946907
10305,0.036124796
10306,0.018062398
10307,0.013683635
10308,-0.025725232
10309,-0.08648057
10310,-0.08045977
10311,-0.13847838
10312,-0.0711549
10313,-0.0010946908
10314,0.010946907
10315,0.0711549
10316,0.022988506
10317,0.0
10318,-0.021893814
10319,-0.054187194
10320,-0.08812261
10321,-0.17515051
10322,-0.17624521
10323,-0.12205802
10324,-0.07608101
10325,0.031746034
10326,0.037219487
10327,0.03448276
10328,0.08374384
10329,0.08374384
10330,0.15818281
10331,0.17624521
10332,0.14176245
10333,0.1423098
10334,0.15106732
10335,0.08429119
10336,0.0771757
10337,0.06896552
10338,0.046524357
10339,0.09797482
10340,0.09906951
10341,0.15599343
10342,0.16584565
10343,0.111658454
10344,0.1423098
10345,0.17898194
10346,0.05528188
10347,0.092501365
10348,0.1012589
10349,0.22550629
10350,0.10344828
10351,0.07170224
10352,0.08976464
10353,0.037219487
10354,-0.03776683
10355,-0.09195402
10356,-0.11384784
10357,-0.10892173
10358,-0.14285715
10359,-0.16091955
10360,-0.011494253
10361,-0.020799125
10362,-0.046524357
10363,-0.03667214
10364,-0.0049261083
10365,-0.055829227
10366,-0.04488232
10367,-0.05199781
10368,-0.08429119
10369,-0.0952381
10370,-0.19759168
10371,-0.24630542
10372,-0.26819924
10373,-0.21237001
10374,-0.19376026
10375,-0.21018063
10376,-0.12370005
10377,-0.0952381
10378,-0.024083197
10379,0.019157087
10380,0.010946907
10381,0.020799125
10382,0.14395183
10383,0.12151067
10384,0.09797482
10385,0.08538588
10386,0.13136289
10387,0.094143406
10388,0.056376573
10389,-0.039956212
10390,-0.023535851
10391,-0.056376573
10392,-0.08976464
10393,-0.033935413
10394,0.0049261083
10395,-0.025177887
10396,-0.0032840723
10397,0.00821018
10398,0.10399562
10399,0.07936508
10400,0.11713191
10401,0.08538588
10402,0.062397372
10403,0.015873017
